customer_id,bread,butter,milk,eggs,snacks
cus4991,1,0,1,1,1
cus4992,1,1,0,0,0
cus4993,1,1,1,0,1
cus4994,0,0,1,1,1
cus4995,1,1,0,1,0
cus4996,1,1,0,0,0
cus4997,0,0,0,0,0
cus4998,0,0,1,0,0
cus4999,1,1,0,1,1
cus5000,1,1,0,0,0
cus5001,1,1,0,0,0
cus5002,1,1,1,1,1
cus5003,0,0,0,1,1
cus5004,0,0,0,0,0
cus5005,1,1,0,0,1
cus5006,1,1,0,1,1
cus5007,1,1,0,0,0
cus5008,0,0,1,0,0
cus5009,0,0,0,1,1
cus5010,1,1,1,1,0
cus5011,1,1,1,1,0
cus5012,1,0,1,1,1
cus5013,1,1,0,0,0
cus5014,1,1,0,0,0
cus5015,1,1,0,0,0
cus5016,1,0,1,1,0
cus5017,0,0,0,0,0
cus5018,0,0,1,1,0
cus5019,0,0,1,1,0
cus5020,1,1,0,0,0
cus5021,1,0,0,1,0
cus5022,0,1,0,0,1
cus5023,0,0,1,1,1
cus5024,0,1,1,1,1
cus5025,1,0,0,0,0
cus5026,0,0,1,1,1
cus5027,1,0,0,0,1
cus5028,1,1,0,0,0
cus5029,1,1,0,0,1
cus5030,1,1,0,1,1
cus5031,1,1,0,0,0
cus5032,0,0,1,0,0
cus5033,1,1,1,1,0
cus5034,0,0,1,0,1
cus5035,1,1,1,1,0
cus5036,0,0,0,0,0
cus5037,0,0,0,0,0
cus5038,1,1,0,0,0
cus5039,0,0,1,1,0
cus5040,1,1,1,0,0
cus5041,1,1,0,0,0
cus5042,1,1,1,0,0
cus5043,1,1,1,1,1
cus5044,1,1,0,0,0
cus5045,0,0,1,0,0
cus5046,0,0,0,0,0
cus5047,0,0,1,1,0
cus5048,1,1,0,1,1
cus5049,0,0,1,1,1
cus5050,1,1,0,0,1
cus5051,0,0,1,0,1
cus5052,0,0,0,1,0
cus5053,1,1,1,1,0
cus5054,1,1,1,1,0
cus5055,1,1,1,1,1
cus5056,0,0,0,0,0
cus5057,0,0,1,1,1
cus5058,1,1,0,0,0
cus5059,1,1,0,0,1
cus5060,1,0,1,1,0
cus5061,0,0,0,0,0
cus5062,1,1,0,0,0
cus5063,0,1,0,0,0
cus5064,1,1,1,1,1
cus5065,1,1,1,1,0
cus5066,0,1,1,1,0
cus5067,1,1,1,0,1
cus5068,1,0,0,0,0
cus5069,1,0,1,0,1
cus5070,1,1,1,1,1
cus5071,0,0,0,0,0
cus5072,1,1,0,0,1
cus5073,1,1,1,0,0
cus5074,0,0,1,1,0
cus5075,0,0,1,1,1
cus5076,0,0,0,0,1
cus5077,1,0,1,1,0
cus5078,1,1,1,0,0
cus5079,1,1,1,0,1
cus5080,1,1,1,0,0
cus5081,1,1,1,0,0
cus5082,1,1,0,0,0
cus5083,1,1,0,0,0
cus5084,1,1,0,0,0
cus5085,0,0,0,1,0
cus5086,1,1,1,1,0
cus5087,1,1,1,1,0
cus5088,1,1,1,1,0
cus5089,1,1,1,1,0
cus5090,1,0,0,1,0
cus5091,0,0,1,1,1
cus5092,1,0,0,1,0
cus5093,0,0,1,1,0
cus5094,0,1,0,0,0
cus5095,1,1,0,0,0
cus5096,0,1,0,0,1
cus5097,1,1,1,0,1
cus5098,0,0,1,1,0
cus5099,1,1,0,0,1
cus5100,1,1,1,0,0
cus5101,0,0,0,0,0
cus5102,1,1,1,1,0
cus5103,1,1,0,0,1
cus5104,1,0,0,0,0
cus5105,1,1,1,1,0
cus5106,1,1,0,1,0
cus5107,1,1,1,1,0
cus5108,0,0,0,0,0
cus5109,0,0,0,0,1
cus5110,1,1,0,0,0
cus5111,1,1,0,0,1
cus5112,0,0,1,0,0
cus5113,0,1,1,1,1
cus5114,1,1,1,1,0
cus5115,0,0,1,1,1
cus5116,1,1,1,1,0
cus5117,1,0,1,0,0
cus5118,0,1,1,1,0
cus5119,0,0,0,0,0
cus5120,1,1,0,0,1
cus5121,1,1,0,0,0
cus5122,0,0,0,0,0
cus5123,1,1,1,1,1
cus5124,1,1,1,1,0
cus5125,0,0,1,1,1
cus5126,1,0,1,0,0
cus5127,1,1,1,1,1
cus5128,0,0,0,1,1
cus5129,1,1,1,1,1
cus5130,0,0,1,0,0
cus5131,1,0,1,0,0
cus5132,0,0,0,1,1
cus5133,1,1,0,0,0
cus5134,0,0,1,1,0
cus5135,1,1,0,0,0
cus5136,0,0,1,0,0
cus5137,1,1,1,1,1
cus5138,1,1,1,1,1
cus5139,0,0,0,0,1
cus5140,1,1,0,0,0
cus5141,0,1,0,0,0
cus5142,1,1,1,1,1
cus5143,1,1,1,1,1
cus5144,0,0,1,1,0
cus5145,1,1,1,0,0
cus5146,1,1,1,1,0
cus5147,1,1,1,1,1
cus5148,1,1,1,1,0
cus5149,1,0,1,1,0
cus5150,0,1,0,0,1
cus5151,0,0,0,1,0
cus5152,1,0,0,0,1
cus5153,0,0,1,1,0
cus5154,1,1,0,0,1
cus5155,1,0,1,1,0
cus5156,1,0,1,0,1
cus5157,0,0,1,0,1
cus5158,0,0,1,0,1
cus5159,0,0,1,0,1
cus5160,1,1,1,1,0
cus5161,0,0,0,0,0
cus5162,1,0,1,1,0
cus5163,0,0,1,1,0
cus5164,1,1,1,0,1
cus5165,1,1,0,1,0
cus5166,1,1,0,0,1
cus5167,1,1,0,1,1
cus5168,1,0,1,0,1
cus5169,0,0,0,1,0
cus5170,0,0,1,0,1
cus5171,1,1,0,0,1
cus5172,1,1,1,0,0
cus5173,1,1,0,1,1
cus5174,1,1,0,0,0
cus5175,1,1,0,0,0
cus5176,1,0,1,1,0
cus5177,0,0,0,1,0
cus5178,0,0,1,1,0
cus5179,0,0,0,0,1
cus5180,0,0,0,1,1
cus5181,1,1,0,1,0
cus5182,1,0,0,0,1
cus5183,0,0,1,1,0
cus5184,0,0,0,0,0
cus5185,1,0,1,1,0
cus5186,1,1,1,1,0
cus5187,1,1,1,1,0
cus5188,1,1,0,0,1
cus5189,1,1,0,0,0
cus5190,0,0,0,1,0
cus5191,0,0,1,1,1
cus5192,1,1,0,0,0
cus5193,0,0,1,1,1
cus5194,0,1,0,0,0
cus5195,1,0,1,1,0
cus5196,0,0,0,0,0
cus5197,1,1,1,0,0
cus5198,0,0,1,0,1
cus5199,0,0,1,0,1
cus5200,1,0,0,0,0
cus5201,1,1,1,1,1
cus5202,0,1,0,1,1
cus5203,1,0,1,1,0
cus5204,1,1,0,0,1
cus5205,0,0,1,1,1
cus5206,1,1,1,1,0
cus5207,0,0,0,1,0
cus5208,0,0,1,1,1
cus5209,1,1,1,0,1
cus5210,0,0,0,0,0
cus5211,1,1,0,1,1
cus5212,1,1,1,0,1
cus5213,1,1,0,0,0
cus5214,0,0,1,1,0
cus5215,0,0,1,1,0
cus5216,1,1,1,0,0
cus5217,1,1,1,0,0
cus5218,1,1,0,0,1
cus5219,1,0,0,0,0
cus5220,0,0,0,0,1
cus5221,1,0,1,1,1
cus5222,1,1,1,1,0
cus5223,0,0,1,0,1
cus5224,1,1,1,1,1
cus5225,0,0,0,0,1
cus5226,1,1,1,1,0
cus5227,1,1,0,0,1
cus5228,1,1,0,0,1
cus5229,1,1,0,0,1
cus5230,1,1,1,1,1
cus5231,0,0,1,1,1
cus5232,1,0,1,0,1
cus5233,1,1,0,0,1
cus5234,1,0,1,1,1
cus5235,1,1,1,0,1
cus5236,0,0,1,1,0
cus5237,0,0,0,1,0
cus5238,1,1,1,0,1
cus5239,0,0,0,0,1
cus5240,0,0,0,0,1
cus5241,1,1,0,0,0
cus5242,1,1,0,1,0
cus5243,0,0,1,1,0
cus5244,1,1,1,1,0
cus5245,0,0,0,0,1
cus5246,1,0,0,0,1
cus5247,0,0,0,0,0
cus5248,0,1,0,1,0
cus5249,1,1,1,0,1
cus5250,1,0,0,1,0
cus5251,1,1,0,0,1
cus5252,1,0,1,1,1
cus5253,0,0,1,0,0
cus5254,1,1,0,1,0
cus5255,1,1,1,1,1
cus5256,1,1,0,0,1
cus5257,0,0,1,1,1
cus5258,0,0,0,0,0
cus5259,0,0,0,0,0
cus5260,0,0,1,0,0
cus5261,1,0,1,1,1
cus5262,1,1,0,0,0
cus5263,1,1,0,0,0
cus5264,0,0,1,0,0
cus5265,1,1,1,1,0
cus5266,1,1,0,0,1
cus5267,1,1,1,1,1
cus5268,0,0,1,1,0
cus5269,1,0,0,0,1
cus5270,1,1,0,0,1
cus5271,0,0,1,1,0
cus5272,1,1,1,1,1
cus5273,1,1,0,0,1
cus5274,0,0,1,1,0
cus5275,1,1,1,1,1
cus5276,1,0,0,0,1
cus5277,1,0,0,0,1
cus5278,1,1,1,0,1
cus5279,0,0,1,0,0
cus5280,1,1,0,0,0
cus5281,1,1,1,1,1
cus5282,0,0,0,0,0
cus5283,0,1,0,1,0
cus5284,1,1,0,0,0
cus5285,1,1,1,1,0
cus5286,1,1,0,1,0
cus5287,1,1,1,1,0
cus5288,0,0,0,0,0
cus5289,0,1,1,0,0
cus5290,0,0,1,1,0
cus5291,1,1,0,1,0
cus5292,0,1,1,1,0
cus5293,1,1,0,0,1
cus5294,1,1,0,0,0
cus5295,0,0,1,0,0
cus5296,1,1,0,0,0
cus5297,0,0,1,1,0
cus5298,1,0,1,1,0
cus5299,1,1,1,1,0
cus5300,0,0,1,0,0
cus5301,1,1,1,1,0
cus5302,1,1,1,1,0
cus5303,1,1,1,0,1
cus5304,0,0,0,0,1
cus5305,1,1,0,1,1
cus5306,0,0,0,1,0
cus5307,1,1,0,0,0
cus5308,1,1,0,0,1
cus5309,0,0,0,0,0
cus5310,1,0,0,0,1
cus5311,0,0,1,1,0
cus5312,1,0,0,1,0
cus5313,1,1,0,0,0
cus5314,0,0,1,1,0
cus5315,1,0,0,0,0
cus5316,1,0,1,0,1
cus5317,0,0,1,1,0
cus5318,1,1,0,0,1
cus5319,0,0,0,0,1
cus5320,1,1,1,0,1
cus5321,0,0,0,0,0
cus5322,1,1,1,1,0
cus5323,0,1,0,0,1
cus5324,1,1,1,0,0
cus5325,0,0,0,1,0
cus5326,1,0,0,1,1
cus5327,1,1,0,0,0
cus5328,0,0,1,1,0
cus5329,1,1,0,0,1
cus5330,1,0,0,0,0
cus5331,0,0,1,0,0
cus5332,1,1,0,0,1
cus5333,0,0,0,0,0
cus5334,1,0,0,0,1
cus5335,1,1,0,0,0
cus5336,1,1,1,0,1
cus5337,1,1,1,0,0
cus5338,0,0,1,1,0
cus5339,0,1,0,1,1
cus5340,1,1,1,1,1
cus5341,1,1,0,0,1
cus5342,1,1,1,1,0
cus5343,0,0,0,0,1
cus5344,0,1,1,1,0
cus5345,0,0,1,1,0
cus5346,1,1,0,0,0
cus5347,0,0,0,0,0
cus5348,0,0,0,0,0
cus5349,0,1,1,0,0
cus5350,0,0,0,0,1
cus5351,1,1,1,1,0
cus5352,1,1,0,0,1
cus5353,0,0,0,0,0
cus5354,1,1,1,1,0
cus5355,1,1,0,0,1
cus5356,0,0,0,0,0
cus5357,0,0,0,1,0
cus5358,1,1,0,1,1
cus5359,0,0,1,1,1
cus5360,1,1,1,0,1
cus5361,0,0,0,0,0
cus5362,0,0,1,1,0
cus5363,0,0,0,1,0
cus5364,1,1,1,1,0
cus5365,1,1,0,1,0
cus5366,1,1,1,0,1
cus5367,0,0,1,1,0
cus5368,1,1,1,0,0
cus5369,1,1,0,1,0
cus5370,1,0,0,0,1
cus5371,1,1,1,0,1
cus5372,1,0,0,0,0
cus5373,0,0,1,1,0
cus5374,0,0,1,1,0
cus5375,1,1,0,0,1
cus5376,0,0,0,0,0
cus5377,1,1,0,1,0
cus5378,0,0,0,0,1
cus5379,1,0,1,1,1
cus5380,1,1,0,0,1
cus5381,0,0,1,1,1
cus5382,0,0,1,0,0
cus5383,0,0,0,0,0
cus5384,0,0,1,0,0
cus5385,0,0,1,1,0
cus5386,1,1,1,1,0
cus5387,0,1,0,1,1
cus5388,0,0,0,0,0
cus5389,1,1,1,0,1
cus5390,1,1,1,1,1
cus5391,1,1,0,0,1
cus5392,0,0,0,0,1
cus5393,0,0,1,1,1
cus5394,1,0,0,1,1
cus5395,0,0,0,0,0
cus5396,0,0,0,0,0
cus5397,1,1,1,0,1
cus5398,0,0,1,0,0
cus5399,0,1,0,0,0
cus5400,1,1,0,0,1
cus5401,0,1,0,0,0
cus5402,1,0,0,0,0
cus5403,1,1,1,1,0
cus5404,1,1,0,1,0
cus5405,1,1,1,1,1
cus5406,0,0,1,0,0
cus5407,0,1,1,0,1
cus5408,1,1,1,1,0
cus5409,1,1,0,0,0
cus5410,0,1,1,0,0
cus5411,0,1,1,1,0
cus5412,1,1,1,1,1
cus5413,1,1,1,1,1
cus5414,1,1,1,0,0
cus5415,0,0,1,0,1
cus5416,1,1,1,1,0
cus5417,0,0,1,1,1
cus5418,1,0,1,1,0
cus5419,0,0,0,0,1
cus5420,1,1,1,0,1
cus5421,1,1,1,0,0
cus5422,0,0,0,0,0
cus5423,0,0,0,0,0
cus5424,1,0,0,0,0
cus5425,1,1,1,0,1
cus5426,1,1,0,0,0
cus5427,0,0,0,0,1
cus5428,0,0,0,0,0
cus5429,0,1,1,1,0
cus5430,0,0,0,0,0
cus5431,0,1,1,1,1
cus5432,0,0,0,0,1
cus5433,1,1,1,1,0
cus5434,0,0,0,0,0
cus5435,1,1,1,0,0
cus5436,0,0,1,1,0
cus5437,0,0,1,0,1
cus5438,1,1,0,0,0
cus5439,1,1,0,0,0
cus5440,1,0,1,1,0
cus5441,1,1,0,0,1
cus5442,0,0,1,1,0
cus5443,1,1,1,0,1
cus5444,0,0,1,1,0
cus5445,1,1,0,1,1
cus5446,1,1,1,0,0
cus5447,1,1,1,1,1
cus5448,1,0,1,1,1
cus5449,1,0,1,0,1
cus5450,0,0,1,1,0
cus5451,1,1,1,1,1
cus5452,0,0,1,1,1
cus5453,1,1,0,0,1
cus5454,1,1,0,0,1
cus5455,1,1,0,1,1
cus5456,1,1,1,0,1
cus5457,0,0,0,0,1
cus5458,0,1,0,0,1
cus5459,0,0,0,0,1
cus5460,0,0,0,0,1
cus5461,1,1,0,0,0
cus5462,0,0,0,0,0
cus5463,0,1,1,1,1
cus5464,1,0,0,0,0
cus5465,1,1,0,0,0
cus5466,1,1,0,1,0
cus5467,1,1,0,0,1
cus5468,1,1,1,1,0
cus5469,0,0,1,0,0
cus5470,0,0,1,1,0
cus5471,1,1,0,0,1
cus5472,0,0,1,1,0
cus5473,1,1,1,1,0
cus5474,0,0,0,0,0
cus5475,1,1,1,1,1
cus5476,1,1,1,0,1
cus5477,0,0,0,0,0
cus5478,1,1,0,0,1
cus5479,1,0,0,0,1
cus5480,1,1,0,0,0
cus5481,0,0,0,1,0
cus5482,0,0,1,1,1
cus5483,0,1,0,0,0
cus5484,1,0,0,0,0
cus5485,1,1,1,1,0
cus5486,1,1,0,0,1
cus5487,1,1,1,0,1
cus5488,1,0,0,0,0
cus5489,0,0,0,0,0
cus5490,1,0,1,1,1
cus5491,1,1,0,0,1
cus5492,0,0,0,0,0
cus5493,1,1,1,0,0
cus5494,1,1,0,0,1
cus5495,0,0,1,1,1
cus5496,0,0,1,0,0
cus5497,1,1,1,1,0
cus5498,1,1,0,0,0
cus5499,1,0,1,1,1
cus5500,0,0,1,0,0
cus5501,0,1,0,0,1
cus5502,1,1,1,1,0
cus5503,1,1,1,0,1
cus5504,1,1,0,1,0
cus5505,1,0,1,1,1
cus5506,0,0,0,0,0
cus5507,1,1,0,0,0
cus5508,1,0,1,1,1
cus5509,0,0,1,1,1
cus5510,1,1,0,0,0
cus5511,0,0,0,1,0
cus5512,1,1,0,0,0
cus5513,1,1,0,0,1
cus5514,1,1,0,0,0
cus5515,1,1,1,1,0
cus5516,1,0,1,1,1
cus5517,0,0,1,0,1
cus5518,0,0,0,0,0
cus5519,0,0,1,1,0
cus5520,1,1,0,0,0
cus5521,1,1,1,0,0
cus5522,1,1,0,0,0
cus5523,0,0,1,0,1
cus5524,1,1,1,1,1
cus5525,0,0,1,1,0
cus5526,1,1,0,1,1
cus5527,1,1,0,0,0
cus5528,0,1,1,0,0
cus5529,1,1,0,0,1
cus5530,1,1,1,1,0
cus5531,1,1,1,0,1
cus5532,1,1,1,0,0
cus5533,1,1,1,1,1
cus5534,0,1,1,1,1
cus5535,0,0,0,0,0
cus5536,1,1,1,1,1
cus5537,1,1,0,0,1
cus5538,1,1,1,1,1
cus5539,0,0,0,0,0
cus5540,1,0,0,1,0
cus5541,1,0,0,1,0
cus5542,1,1,0,0,1
cus5543,0,0,1,1,0
cus5544,1,0,1,1,1
cus5545,1,1,1,1,0
cus5546,1,1,1,1,1
cus5547,1,1,0,1,0
cus5548,0,0,0,0,1
cus5549,0,0,0,0,1
cus5550,1,1,0,0,0
cus5551,1,1,0,0,1
cus5552,1,1,1,0,1
cus5553,0,0,1,1,0
cus5554,0,0,1,1,1
cus5555,0,0,1,0,0
cus5556,1,1,0,0,1
cus5557,0,0,0,0,0
cus5558,0,1,0,0,0
cus5559,0,0,1,1,0
cus5560,0,0,0,0,0
cus5561,1,0,1,1,1
cus5562,1,1,1,1,1
cus5563,1,0,0,0,0
cus5564,0,0,1,0,0
cus5565,0,0,1,0,0
cus5566,0,0,1,1,1
cus5567,1,1,1,0,0
cus5568,0,1,1,0,1
cus5569,0,0,1,0,1
cus5570,0,1,1,0,0
cus5571,0,0,0,0,0
cus5572,0,0,0,0,1
cus5573,1,0,0,0,0
cus5574,1,1,1,1,0
cus5575,1,1,1,0,0
cus5576,1,0,0,1,0
cus5577,1,1,0,0,1
cus5578,1,1,1,1,1
cus5579,0,0,1,1,1
cus5580,1,1,1,1,0
cus5581,1,1,1,0,1
cus5582,1,1,1,1,0
cus5583,0,0,0,0,0
cus5584,0,0,0,0,1
cus5585,1,1,0,0,0
cus5586,1,1,1,0,1
cus5587,1,1,0,0,1
cus5588,0,0,1,0,1
cus5589,1,1,0,0,1
cus5590,0,0,1,1,1
cus5591,1,1,0,0,0
cus5592,1,1,1,1,1
cus5593,0,0,1,1,0
cus5594,1,1,1,0,0
cus5595,1,0,0,0,1
cus5596,0,0,1,1,0
cus5597,0,0,0,0,1
cus5598,1,1,0,0,0
cus5599,1,1,1,1,0
cus5600,1,0,1,1,1
cus5601,0,0,0,0,0
cus5602,1,1,0,0,1
cus5603,1,1,0,0,0
cus5604,1,1,0,0,1
cus5605,1,0,1,1,0
cus5606,0,0,1,1,0
cus5607,0,0,1,1,0
cus5608,1,1,0,0,0
cus5609,1,1,1,0,0
cus5610,1,1,1,1,0
cus5611,1,1,1,1,0
cus5612,1,1,0,1,0
cus5613,1,1,0,0,0
cus5614,1,1,0,0,0
cus5615,1,0,0,0,0
cus5616,1,1,1,1,0
cus5617,1,1,1,0,1
cus5618,0,1,0,0,0
cus5619,1,1,0,1,1
cus5620,1,1,1,1,1
cus5621,1,1,1,0,1
cus5622,0,0,1,1,1
cus5623,0,0,0,0,0
cus5624,1,1,0,0,0
cus5625,1,0,0,0,0
cus5626,1,1,0,1,0
cus5627,1,1,1,0,1
cus5628,1,1,1,1,1
cus5629,1,1,1,1,0
cus5630,1,0,0,1,0
cus5631,1,1,1,0,1
cus5632,1,1,0,0,1
cus5633,1,0,1,1,0
cus5634,1,1,0,0,1
cus5635,1,1,0,0,1
cus5636,0,0,1,1,1
cus5637,1,0,0,1,1
cus5638,1,0,0,0,0
cus5639,1,1,0,1,0
cus5640,1,1,0,0,0
cus5641,1,1,1,0,1
cus5642,0,0,1,1,0
cus5643,1,1,1,1,1
cus5644,1,1,0,1,0
cus5645,0,1,1,1,1
cus5646,0,0,0,1,1
cus5647,1,1,1,1,0
cus5648,1,0,1,0,1
cus5649,0,1,1,1,0
cus5650,0,0,0,0,1
cus5651,1,0,1,1,1
cus5652,1,1,1,1,1
cus5653,1,1,0,1,0
cus5654,1,1,1,0,0
cus5655,1,1,0,1,0
cus5656,1,1,0,1,0
cus5657,1,1,1,1,1
cus5658,0,0,1,0,1
cus5659,0,0,0,0,0
cus5660,1,1,1,1,1
cus5661,0,0,1,1,0
cus5662,0,0,1,0,0
cus5663,1,1,0,0,0
cus5664,1,1,0,0,0
cus5665,0,0,1,1,0
cus5666,0,0,1,1,1
cus5667,0,0,0,1,1
cus5668,0,0,0,0,0
cus5669,1,1,1,0,0
cus5670,1,1,0,1,1
cus5671,0,0,0,0,0
cus5672,1,1,1,1,0
cus5673,0,0,0,0,1
cus5674,0,0,1,1,0
cus5675,1,1,1,1,1
cus5676,1,0,0,0,0
cus5677,0,0,1,0,0
cus5678,1,1,1,1,1
cus5679,1,1,0,0,1
cus5680,1,1,0,1,1
cus5681,1,1,1,1,1
cus5682,1,0,1,1,0
cus5683,0,1,0,0,1
cus5684,1,1,1,1,0
cus5685,0,0,1,1,0
cus5686,0,0,0,0,0
cus5687,1,1,1,0,0
cus5688,0,1,1,1,0
cus5689,0,0,0,0,0
cus5690,1,0,0,0,0
cus5691,1,1,0,1,0
cus5692,0,1,1,1,1
cus5693,1,1,1,1,0
cus5694,1,1,0,0,1
cus5695,1,1,0,0,0
cus5696,1,1,0,0,1
cus5697,1,0,1,1,0
cus5698,1,1,1,1,1
cus5699,0,0,0,1,0
cus5700,0,0,0,1,1
cus5701,1,1,1,0,1
cus5702,1,1,1,1,0
cus5703,1,1,0,0,1
cus5704,1,1,1,1,1
cus5705,0,0,0,0,1
cus5706,1,1,1,1,1
cus5707,0,0,0,0,1
cus5708,1,1,0,0,0
cus5709,1,1,0,0,1
cus5710,1,0,0,0,0
cus5711,0,0,1,1,0
cus5712,1,1,1,1,1
cus5713,1,1,1,0,1
cus5714,0,0,1,1,1
cus5715,1,1,0,0,1
cus5716,0,0,0,0,0
cus5717,1,1,0,0,0
cus5718,1,1,1,1,1
cus5719,0,0,1,0,0
cus5720,1,1,0,0,0
cus5721,0,1,1,1,0
cus5722,0,0,0,0,1
cus5723,1,0,1,0,1
cus5724,1,1,0,0,0
cus5725,1,1,0,0,0
cus5726,1,1,0,0,1
cus5727,0,0,1,1,1
cus5728,0,0,1,0,1
cus5729,0,0,0,0,0
cus5730,1,0,0,0,1
cus5731,0,0,0,0,0
cus5732,0,0,0,1,0
cus5733,0,1,0,0,0
cus5734,1,1,0,0,0
cus5735,1,1,0,0,0
cus5736,1,1,1,0,1
cus5737,1,1,1,1,0
cus5738,1,1,0,0,1
cus5739,1,1,1,1,1
cus5740,1,1,0,0,0
cus5741,1,1,0,1,1
cus5742,1,1,0,0,0
cus5743,0,0,0,0,0
cus5744,1,1,0,1,1
cus5745,1,1,1,0,1
cus5746,1,1,1,1,0
cus5747,0,1,1,1,1
cus5748,1,1,0,1,0
cus5749,1,1,0,0,1
cus5750,1,1,1,1,1
cus5751,0,0,0,0,1
cus5752,0,0,1,1,0
cus5753,0,0,0,0,0
cus5754,1,1,1,1,1
cus5755,0,1,1,1,1
cus5756,0,0,1,0,0
cus5757,0,0,0,0,0
cus5758,1,1,0,0,0
cus5759,1,1,0,0,0
cus5760,1,1,0,1,0
cus5761,1,1,0,0,0
cus5762,1,1,0,0,0
cus5763,0,1,1,0,0
cus5764,0,0,0,0,0
cus5765,1,0,1,1,1
cus5766,0,0,0,1,1
cus5767,0,0,1,1,0
cus5768,1,1,0,0,1
cus5769,1,1,1,0,0
cus5770,1,0,1,1,0
cus5771,0,0,1,1,1
cus5772,0,0,1,1,1
cus5773,1,1,1,1,1
cus5774,0,0,0,0,0
cus5775,0,0,0,1,0
cus5776,0,0,0,0,0
cus5777,1,1,0,0,0
cus5778,1,0,1,0,1
cus5779,1,1,0,0,0
cus5780,1,1,0,0,0
cus5781,1,1,1,1,1
cus5782,0,0,0,0,0
cus5783,1,1,1,0,1
cus5784,1,1,1,1,0
cus5785,1,1,0,0,0
cus5786,0,0,1,0,1
cus5787,1,1,0,1,0
cus5788,0,0,1,1,1
cus5789,1,1,0,0,0
cus5790,0,0,1,1,0
cus5791,0,0,1,0,0
cus5792,1,0,1,1,1
cus5793,0,0,0,0,0
cus5794,0,0,0,0,0
cus5795,1,0,0,0,1
cus5796,1,1,0,0,0
cus5797,1,1,1,1,0
cus5798,0,0,1,1,1
cus5799,0,0,1,1,0
cus5800,0,0,0,1,0
cus5801,1,1,1,1,1
cus5802,0,0,0,0,1
cus5803,0,0,1,1,0
cus5804,1,1,0,0,1
cus5805,0,0,1,0,0
cus5806,1,0,0,0,0
cus5807,0,0,1,0,0
cus5808,0,0,1,1,0
cus5809,0,0,1,0,1
cus5810,1,1,1,1,1
cus5811,1,1,0,0,0
cus5812,1,1,1,1,0
cus5813,1,1,1,1,1
cus5814,1,1,0,0,0
cus5815,0,0,1,1,0
cus5816,1,1,1,0,0
cus5817,1,1,0,0,1
cus5818,1,0,1,1,1
cus5819,0,0,1,0,1
cus5820,1,0,0,1,0
cus5821,0,0,0,0,0
cus5822,1,1,0,0,1
cus5823,1,1,1,1,1
cus5824,1,1,1,1,0
cus5825,0,1,1,0,1
cus5826,0,0,1,1,1
cus5827,0,0,0,0,0
cus5828,0,0,1,1,0
cus5829,0,0,0,0,0
cus5830,0,0,0,0,0
cus5831,0,0,1,1,1
cus5832,1,1,0,1,0
cus5833,0,0,0,0,1
cus5834,1,1,0,0,0
cus5835,1,1,0,0,1
cus5836,1,1,1,1,1
cus5837,1,0,0,1,1
cus5838,1,1,0,0,1
cus5839,0,0,1,0,1
cus5840,1,0,1,1,0
cus5841,0,0,1,1,1
cus5842,1,1,0,1,1
cus5843,1,0,0,0,0
cus5844,1,1,0,1,1
cus5845,1,1,1,1,1
cus5846,1,1,0,1,0
cus5847,1,1,0,0,0
cus5848,1,1,1,1,1
cus5849,1,1,0,0,1
cus5850,0,0,1,1,0
cus5851,1,0,1,1,0
cus5852,0,1,0,0,0
cus5853,0,1,1,1,1
cus5854,1,0,1,1,0
cus5855,1,1,1,1,1
cus5856,0,0,0,0,0
cus5857,1,1,0,1,1
cus5858,0,0,1,0,0
cus5859,1,1,0,0,1
cus5860,0,0,1,1,1
cus5861,1,1,1,1,1
cus5862,0,0,0,0,1
cus5863,1,1,0,0,0
cus5864,1,1,0,1,0
cus5865,0,0,1,0,0
cus5866,1,1,0,0,0
cus5867,0,0,1,1,0
cus5868,1,1,1,0,0
cus5869,1,0,1,1,1
cus5870,1,1,0,0,0
cus5871,0,0,1,1,0
cus5872,0,0,1,0,0
cus5873,1,1,1,0,1
cus5874,1,1,1,1,0
cus5875,0,0,0,1,0
cus5876,1,1,0,1,0
cus5877,0,0,0,0,0
cus5878,1,1,0,0,0
cus5879,1,1,1,0,1
cus5880,1,1,1,1,1
cus5881,1,1,0,0,0
cus5882,1,1,0,0,0
cus5883,1,1,1,0,0
cus5884,0,0,0,1,0
cus5885,0,0,1,1,0
cus5886,0,1,1,1,1
cus5887,1,0,1,0,1
cus5888,0,0,1,1,1
cus5889,1,1,1,0,0
cus5890,1,0,0,1,1
cus5891,1,1,1,1,0
cus5892,0,0,0,0,0
cus5893,0,1,1,1,1
cus5894,1,1,0,0,1
cus5895,1,0,1,1,1
cus5896,0,0,0,0,0
cus5897,1,1,0,0,1
cus5898,1,0,0,0,0
cus5899,0,0,0,0,1
cus5900,1,1,1,1,1
cus5901,0,1,1,0,0
cus5902,1,1,0,0,0
cus5903,0,1,0,0,0
cus5904,0,0,1,0,0
cus5905,0,0,0,0,1
cus5906,1,0,0,0,0
cus5907,0,0,1,1,0
cus5908,0,0,1,0,0
cus5909,1,1,0,0,1
cus5910,1,1,0,1,0
cus5911,1,1,1,0,1
cus5912,0,0,0,0,1
cus5913,0,0,0,0,0
cus5914,1,1,1,1,1
cus5915,1,0,0,0,0
cus5916,0,0,0,1,0
cus5917,0,0,0,1,1
cus5918,0,0,1,1,0
cus5919,1,0,1,0,0
cus5920,1,1,1,0,1
cus5921,1,1,1,1,0
